Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
643.940	21.730	635.799
643.980	9.461	635.842
644.020	-2.439	635.881
644.060	-13.767	635.922
644.100	-23.915	635.963
644.140	-32.352	636.000
644.180	-38.694	636.040
644.220	-43.319	636.079
644.260	-45.894	636.120
644.300	-46.100	636.160
644.340	-43.892	636.199
644.380	-39.710	636.236
644.420	-33.067	636.282
644.460	-25.261	636.321
644.500	-15.589	636.360
644.540	-5.266	636.399
644.580	5.961	636.440
644.620	17.432	636.480
644.660	28.538	636.519
644.700	38.104	636.559
644.740	46.304	636.599
644.780	52.637	636.639
644.820	57.052	636.680
644.860	58.749	636.718
644.900	57.955	636.758
644.940	54.782	636.799
644.980	49.336	636.840
645.020	41.967	636.879
645.060	32.304	636.920
645.100	22.105	636.958
645.140	10.689	636.999
645.180	-1.046	637.038
645.220	-12.213	637.079
645.260	-23.206	637.123
645.300	-32.540	637.159
645.340	-40.014	637.199
645.380	-45.853	637.241
645.420	-49.272	637.277
645.460	-50.222	637.316
645.500	-49.079	637.360
645.540	-45.032	637.399
645.580	-39.027	637.438
645.620	-30.997	637.478
645.660	-21.356	637.520
645.700	-10.294	637.558
645.740	1.198	637.600
645.780	13.655	637.635
645.820	25.557	637.677
645.860	36.435	637.719
645.900	45.936	637.760
645.940	53.923	637.800
645.980	59.926	637.839
646.020	63.557	637.876
646.060	65.047	637.919
646.100	63.883	637.959
646.140	59.895	637.999
646.180	54.096	638.039
646.220	45.591	638.078
646.260	35.387	638.123
646.300	23.602	638.157
646.340	10.684	638.197
646.380	-2.525	638.235
646.420	-15.428	638.279
646.460	-27.764	638.321
646.500	-38.859	638.360
646.540	-48.299	638.398
646.580	-56.269	638.440
646.620	-61.553	638.479
646.660	-64.326	638.520
646.700	-64.887	638.559
646.740	-62.463	638.599
646.780	-57.577	638.641
646.820	-50.273	638.677
646.860	-40.859	638.717
646.900	-30.029	638.758
646.940	-17.840	638.799
646.980	-5.115	638.841
647.020	7.698	638.880
647.060	20.102	638.919
647.100	31.079	638.958
647.140	40.996	638.997
647.180	48.564	639.041
647.220	54.225	639.080
647.260	57.174	639.119
647.300	57.772	639.158
647.340	55.593	639.199
647.380	50.886	639.237
647.420	44.012	639.278
647.460	35.136	639.319
647.500	24.129	639.361
647.540	12.227	639.400
647.580	-0.434	639.438
647.620	-13.289	639.481
647.660	-25.345	639.522
647.700	-36.789	639.558
647.740	-46.254	639.598
647.780	-53.795	639.640
647.820	-59.006	639.681
647.860	-61.938	639.720
647.900	-61.755	639.758
647.940	-58.767	639.795
647.980	-53.318	639.840
648.020	-45.736	639.880
648.060	-36.290	639.920
648.100	-25.059	639.961
648.140	-12.842	640.001
648.180	0.074	640.039
648.220	12.730	640.077
648.260	25.180	640.119
648.300	36.620	640.161
648.340	46.177	640.200
648.380	54.237	640.238
648.420	59.930	640.278
648.460	62.772	640.319
648.500	63.073	640.362
648.540	61.264	640.402
648.580	56.593	640.439
648.620	49.833	640.479
648.660	40.917	640.519
648.700	30.484	640.558
648.740	18.977	640.597
648.780	6.057	640.639
648.820	-6.375	640.679
648.860	-18.775	640.717
648.900	-30.197	640.761
648.940	-40.415	640.799
648.980	-48.659	640.838
649.020	-54.909	640.880
649.060	-58.816	640.921
649.100	-59.765	640.960
649.140	-58.367	640.997
649.180	-54.109	641.038
649.220	-47.561	641.078
649.260	-39.303	641.121
649.300	-28.755	641.161
649.340	-17.458	641.203
649.380	-5.018	641.243
649.420	7.640	641.281
649.460	20.070	641.320
649.500	31.630	641.357
649.540	41.953	641.399
649.580	50.251	641.439
649.620	56.521	641.481
649.660	60.736	641.518
649.700	61.827	641.561
649.740	60.657	641.601
649.780	56.373	641.640
649.820	50.197	641.678
649.860	41.459	641.722
649.900	30.884	641.762
649.940	19.251	641.800
649.980	6.303	641.839
650.020	-6.687	641.878
650.060	-19.687	641.922
650.100	-31.429	641.966
650.140	-42.280	642.002
650.180	-50.649	642.039
650.220	-57.522	642.080
650.260	-62.138	642.122
650.300	-63.973	642.163
650.340	-63.200	642.201
650.380	-59.696	642.241
650.420	-53.621	642.281
650.460	-45.468	642.323
650.500	-35.480	642.362
650.540	-24.232	642.401
650.580	-12.400	642.441
650.620	0.786	642.481
650.660	13.792	642.521
650.700	25.712	642.563
650.740	36.649	642.603
650.780	46.040	642.642
650.820	52.873	642.685
650.860	57.519	642.718
650.900	59.901	642.763
650.940	59.400	642.803
650.980	56.548	642.844
651.020	51.189	642.883
651.060	43.487	642.923
651.100	33.910	642.964
651.140	23.092	643.000
651.180	11.553	643.044
651.220	-0.777	643.083
651.260	-12.879	643.122
651.300	-24.014	643.164
651.340	-34.097	643.203
651.380	-42.316	643.245
651.420	-49.040	643.283
651.460	-53.749	643.320
651.500	-55.501	643.362
651.540	-54.791	643.403
651.580	-51.916	643.445
651.620	-46.063	643.484
651.660	-38.696	643.523
651.700	-29.286	643.565
651.740	-18.452	643.603
651.780	-6.884	643.643
651.820	4.963	643.686
651.860	16.929	643.722
651.900	27.668	643.762
651.940	37.381	643.802
651.980	45.519	643.841
652.020	51.803	643.881
652.060	55.662	643.922
652.100	57.313	643.961
652.140	56.034	644.001
652.180	52.993	644.042
652.220	47.414	644.083
652.260	39.953	644.118
652.300	30.454	644.161
652.340	19.499	644.203
652.380	7.365	644.244
652.420	-4.598	644.284
652.460	-16.756	644.321
652.500	-28.093	644.363
652.540	-38.104	644.400
652.580	-47.176	644.442
652.620	-54.217	644.483
652.660	-58.851	644.522
652.700	-61.250	644.562
652.740	-60.984	644.603
652.780	-58.259	644.643
652.820	-53.229	644.685
652.860	-45.871	644.720
652.900	-37.344	644.761
652.940	-27.099	644.801
652.980	-15.514	644.840
653.020	-4.043	644.881
653.060	7.537	644.922
653.100	17.881	644.960
653.140	27.757	645.002
653.180	36.035	645.042
653.220	41.973	645.081
653.260	45.799	645.120
653.300	47.518	645.161
653.340	46.958	645.200
653.380	43.905	645.242
653.420	38.870	645.283
653.460	31.619	645.322
653.500	22.724	645.361
653.540	12.843	645.402
653.580	1.994	645.440
653.620	-8.948	645.483
653.660	-19.737	645.522
653.700	-29.682	645.562
653.740	-38.990	645.600
653.780	-46.873	645.640
653.820	-52.430	645.679
653.860	-56.380	645.719
653.900	-57.540	645.761
653.940	-55.971	645.800
653.980	-51.791	645.841
654.020	-45.236	645.880
654.060	-36.650	645.921
654.100	-26.529	645.961
654.140	-14.923	646.003
654.180	-2.372	646.043
654.220	10.496	646.079
654.260	22.739	646.120
654.300	34.174	646.160
654.340	44.277	646.202
654.380	52.662	646.239
654.420	58.864	646.282
654.460	62.682	646.321
654.500	64.206	646.362
654.540	63.454	646.401
654.580	59.784	646.441
654.620	53.966	646.481
654.660	46.361	646.521
654.700	37.076	646.561
654.740	26.298	646.601
654.780	15.233	646.642
654.820	3.005	646.681
654.860	-8.129	646.722
654.900	-19.011	646.756
654.940	-28.930	646.799
654.980	-37.199	646.842
655.020	-43.333	646.879
655.060	-47.615	646.920
655.100	-49.775	646.960
655.140	-49.193	646.998
655.180	-46.474	647.040
655.220	-41.505	647.081
655.260	-34.443	647.122
655.300	-25.533	647.163
655.340	-15.230	647.202
655.380	-3.872	647.237
655.420	7.198	647.277
655.460	19.184	647.318
655.500	29.762	647.362
655.540	39.315	647.400
655.580	46.884	647.440
655.620	52.890	647.481
655.660	56.485	647.520
655.700	57.536	647.562
655.740	56.255	647.599
655.780	52.694	647.641
655.820	47.067	647.680
655.860	38.729	647.722
655.900	28.892	647.763
655.940	17.527	647.804
655.980	5.144	647.841
656.020	-7.135	647.878
656.060	-19.313	647.922
656.100	-30.912	647.961
656.140	-41.192	648.001
656.180	-49.876	648.038
656.220	-56.459	648.080
656.260	-60.915	648.120
656.300	-62.871	648.160
656.340	-62.133	648.201
656.380	-58.778	648.241
656.420	-53.073	648.281
656.460	-44.775	648.322
656.500	-35.162	648.362
656.540	-23.920	648.399
656.580	-11.793	648.439
656.620	1.130	648.481
656.660	13.483	648.522
656.700	25.561	648.559
656.740	36.339	648.599
656.780	46.106	648.638
656.820	53.477	648.680
656.860	58.548	648.722
656.900	61.214	648.761
656.940	61.029	648.800
656.980	58.447	648.843
657.020	53.375	648.881
657.060	45.880	648.921
657.100	36.748	648.962
657.140	25.895	649.000
657.180	14.171	649.041
657.220	1.502	649.081
657.260	-11.085	649.120
657.300	-23.245	649.161
657.340	-34.057	649.201
657.380	-43.059	649.241
657.420	-50.589	649.281
657.460	-56.186	649.318
657.500	-59.235	649.360
657.540	-59.509	649.400
657.580	-57.302	649.441
657.620	-52.519	649.477
657.660	-45.313	649.518
657.700	-36.428	649.561
657.740	-25.914	649.601
657.780	-14.272	649.637
657.820	-1.681	649.681
657.860	10.921	649.721
657.900	23.547	649.761
657.940	34.448	649.803
657.980	44.308	649.841
658.020	52.137	649.881
658.060	57.618	649.919
658.100	60.423	649.960
658.140	60.648	650.001
658.180	58.354	650.041
658.220	53.491	650.077
658.260	46.298	650.120
658.300	36.903	650.160
658.340	26.036	650.201
658.380	13.674	650.239
658.420	0.388	650.282
658.460	-12.706	650.319
658.500	-25.564	650.362
658.540	-37.628	650.402
658.580	-47.839	650.442
658.620	-56.974	650.483
658.660	-63.689	650.518
658.700	-67.881	650.562
658.740	-69.602	650.603
658.780	-68.678	650.640
658.820	-65.132	650.680
658.860	-59.187	650.723
658.900	-51.346	650.759
658.940	-41.868	650.799
658.980	-30.795	650.839
659.020	-19.121	650.879
659.060	-7.023	650.923
659.100	4.666	650.960
659.140	15.720	651.001
659.180	25.777	651.040
659.220	33.968	651.083
659.260	40.586	651.120
659.300	44.493	651.159
659.340	46.280	651.201
659.380	45.179	651.241
659.420	41.347	651.278
659.460	35.926	651.318
659.500	28.074	651.362
659.540	18.679	651.401
659.580	8.326	651.440
659.620	-2.844	651.482
659.660	-14.215	651.521
659.700	-25.273	651.562
659.740	-35.171	651.602
659.780	-43.699	651.643
659.820	-50.744	651.680
659.860	-56.185	651.720
659.900	-58.901	651.762
659.940	-59.510	651.801
659.980	-57.730	651.844
660.020	-53.585	651.882
660.060	-47.157	651.917
660.100	-38.877	651.960
660.140	-28.700	652.003
660.180	-17.352	652.042
660.220	-4.663	652.080
660.260	8.139	652.123
660.300	20.957	652.159
660.340	33.019	652.199
660.380	43.934	652.242
660.420	52.949	652.280
660.460	59.630	652.321
660.500	64.098	652.359
660.540	65.723	652.399
660.580	64.783	652.442
660.620	61.822	652.481
660.660	56.303	652.520
660.700	48.891	652.563
660.740	39.137	652.601
660.780	28.475	652.639
660.820	16.508	652.680
660.860	4.213	652.721
660.900	-7.423	652.761
660.940	-19.135	652.801
660.980	-29.685	652.841
661.020	-38.077	652.884
661.060	-44.580	652.920
661.100	-48.385	652.960
661.140	-50.363	653.001
661.180	-49.341	653.040
661.220	-46.093	653.079
661.260	-40.143	653.119
661.300	-32.967	653.161
661.340	-23.343	653.199
661.380	-12.432	653.242
661.420	-0.940	653.282
661.460	10.731	653.321
661.500	22.387	653.362
661.540	33.133	653.399
661.580	42.872	653.442
661.620	50.842	653.482
661.660	56.284	653.520
661.700	60.159	653.560
661.740	61.477	653.598
661.780	59.974	653.645
661.820	56.648	653.682
661.860	50.635	653.720
661.900	42.950	653.760
661.940	33.587	653.798
661.980	22.823	653.840
662.020	11.112	653.881
662.060	-0.553	653.924
662.100	-12.005	653.962
662.140	-22.725	654.001
662.180	-32.998	654.042
662.220	-41.027	654.078
662.260	-47.437	654.123
662.300	-51.698	654.161
662.340	-53.731	654.202
662.380	-52.775	654.241
662.420	-49.199	654.282
662.460	-43.669	654.322
662.500	-35.690	654.362
662.540	-26.271	654.405
662.580	-15.351	654.442
662.620	-3.699	654.483
662.660	7.881	654.522
662.700	19.945	654.562
662.740	30.879	654.601
662.780	41.107	654.640
662.820	49.487	654.683
662.860	55.658	654.722
662.900	59.423	654.762
662.940	60.823	654.801
662.980	59.962	654.841
663.020	56.206	654.884
663.060	50.503	654.920
663.100	42.461	654.959
663.140	32.825	655.000
663.180	22.022	655.040
663.220	9.641	655.082
663.260	-2.122	655.121
663.300	-14.037	655.162
663.340	-25.495	655.200
663.380	-35.677	655.240
663.420	-43.874	655.281
663.460	-50.325	655.324
663.500	-54.638	655.364
663.540	-56.192	655.405
663.580	-55.476	655.442
663.620	-52.065	655.483
663.660	-46.077	655.522
663.700	-38.012	655.560
663.740	-27.993	655.599
663.780	-16.776	655.641
663.820	-4.576	655.684
663.860	7.814	655.722
663.900	20.551	655.763
663.940	32.050	655.799
663.980	42.609	655.842
664.020	50.655	655.880
664.060	57.077	655.920
664.100	61.012	655.963
664.140	62.544	656.000
664.180	60.883	656.040
664.220	56.949	656.079
664.260	50.706	656.124
664.300	42.240	656.163
664.340	31.681	656.203
664.380	20.015	656.241
664.420	7.493	656.281
664.460	-5.637	656.321
664.500	-19.064	656.362
664.540	-31.948	656.402
664.580	-43.887	656.441
664.620	-54.240	656.479
664.660	-62.799	656.519
664.700	-68.740	656.560
664.740	-71.886	656.603
664.780	-72.457	656.644
664.820	-70.210	656.682
664.860	-65.450	656.719
664.900	-58.284	656.760
664.940	-49.101	656.800
664.980	-38.209	656.840
665.020	-26.127	656.882
665.060	-13.709	656.920
665.100	-0.896	656.959
665.140	10.964	657.000
665.180	22.008	657.041
665.220	31.551	657.080
665.260	39.050	657.121
665.300	44.406	657.162
665.340	47.399	657.199
665.380	47.935	657.239
665.420	45.942	657.280
665.460	41.208	657.320
665.500	34.322	657.360
665.540	26.202	657.402
665.580	16.268	657.441
665.620	5.497	657.484
665.660	-6.075	657.522
665.700	-17.448	657.565
665.740	-27.859	657.600
665.780	-37.310	657.638
665.820	-45.452	657.680
665.860	-52.214	657.720
665.900	-56.629	657.758
665.940	-58.505	657.798
665.980	-58.016	657.841
666.020	-55.306	657.880
666.060	-49.424	657.918
666.100	-41.638	657.963
666.140	-32.463	658.002
666.180	-21.689	658.042
666.220	-9.963	658.078
666.260	2.549	658.121
666.300	14.873	658.158
666.340	26.720	658.200
666.380	37.415	658.238
666.420	46.843	658.278
666.460	54.330	658.317
666.500	59.261	658.358
666.540	62.007	658.399
666.580	62.520	658.441
666.620	60.155	658.480
666.660	55.677	658.518
666.700	48.841	658.562
666.740	40.046	658.601
666.780	29.894	658.640
666.820	18.330	658.678
666.860	5.969	658.720
666.900	-6.180	658.759
666.940	-17.554	658.799
666.980	-28.827	658.837
667.020	-38.138	658.880
667.060	-45.435	658.917
667.100	-51.114	658.958
667.140	-54.052	658.998
667.180	-54.316	659.038
667.220	-52.500	659.079
667.260	-47.689	659.118
667.300	-41.145	659.159
667.340	-32.420	659.199
667.380	-21.813	659.237
667.420	-10.380	659.275
667.460	1.857	659.320
667.500	13.777	659.359
667.540	25.947	659.397
667.580	36.594	659.438
667.620	45.766	659.480
667.660	53.128	659.520
667.700	58.034	659.562
667.740	60.527	659.601
667.780	60.249	659.639
667.820	57.506	659.681
667.860	52.128	659.719
667.900	44.634	659.758
667.940	34.896	659.799
667.980	22.797	659.840
668.020	10.286	659.879
668.060	-2.581	659.918
668.100	-15.208	659.960
668.140	-27.553	659.999
668.180	-38.646	660.038
668.220	-48.408	660.080
668.260	-55.351	660.119
668.300	-59.925	660.160
668.340	-62.340	660.196
668.380	-62.141	660.239
668.420	-59.844	660.280
668.460	-54.458	660.319
668.500	-47.045	660.362
668.540	-37.477	660.402
668.580	-26.254	660.441
668.620	-14.432	660.482
668.660	-1.636	660.522
668.700	10.826	660.560
668.740	23.752	660.602
668.780	35.309	660.639
668.820	45.661	660.679
668.860	53.313	660.720
668.900	58.945	660.762
668.940	62.291	660.801
668.980	63.009	660.839
669.020	60.854	660.884
669.060	56.451	660.922
669.100	49.191	660.962
669.140	40.345	661.002
669.180	28.971	661.037
669.220	16.942	661.084
669.260	4.110	661.120
669.300	-8.416	661.159
669.340	-20.798	661.203
669.380	-32.469	661.242
669.420	-42.655	661.282
669.460	-51.024	661.319
669.500	-57.247	661.362
669.540	-60.742	661.403
669.580	-62.106	661.444
669.620	-60.469	661.484
669.660	-56.688	661.524
669.700	-50.417	661.561
669.740	-41.637	661.600
669.780	-31.244	661.641
669.820	-20.235	661.679
669.860	-8.376	661.722
669.900	3.831	661.764
669.940	15.976	661.801
669.980	27.231	661.842
670.020	36.922	661.881
670.060	44.839	661.922
670.100	50.778	661.964
670.140	54.582	662.001
670.180	55.380	662.039
670.220	53.895	662.078
670.260	49.714	662.120
670.300	43.336	662.159
670.340	34.794	662.202
670.380	24.496	662.242
670.420	13.309	662.282
670.460	1.586	662.321
670.500	-10.652	662.364
670.540	-22.431	662.405
670.580	-33.253	662.443
670.620	-42.871	662.483
670.660	-51.012	662.521
670.700	-56.884	662.563
670.740	-60.078	662.603
670.780	-61.031	662.642
670.820	-59.654	662.686
670.860	-55.664	662.722
670.900	-49.296	662.762
670.940	-40.850	662.801
670.980	-31.228	662.840
671.020	-20.576	662.881
671.060	-8.944	662.923
671.100	2.997	662.961
671.140	14.298	662.999
671.180	24.776	663.042
671.220	33.981	663.080
671.260	41.404	663.119
671.300	46.578	663.162
671.340	50.031	663.201
671.380	50.498	663.240
671.420	48.873	663.281
671.460	44.595	663.324
671.500	38.016	663.362
671.540	29.682	663.401
671.580	19.544	663.441
671.620	8.582	663.479
671.660	-3.499	663.519
671.700	-15.356	663.559
671.740	-26.812	663.598
671.780	-37.162	663.640
671.820	-46.352	663.680
671.860	-54.160	663.717
671.900	-59.191	663.756
671.940	-61.745	663.798
671.980	-61.607	663.839
672.020	-58.826	663.878
672.060	-53.331	663.917
672.100	-45.370	663.960
672.140	-35.249	663.999
672.180	-23.685	664.039
672.220	-11.176	664.078
672.260	2.499	664.121
672.300	16.362	664.160
672.340	29.951	664.198
672.380	42.011	664.240
672.420	52.724	664.279
672.460	61.563	664.319
672.500	68.159	664.358
672.540	72.000	664.400
672.580	73.167	664.440
672.620	71.624	664.480
672.660	67.160	664.519
672.700	60.323	664.560
672.740	51.411	664.598
672.780	40.560	664.638
672.820	28.246	664.678
672.860	15.028	664.720
672.900	1.337	664.763
672.940	-11.531	664.802
672.980	-24.224	664.841
673.020	-35.270	664.879
673.060	-45.353	664.920
673.100	-52.588	664.959
673.140	-57.351	665.001
673.180	-59.361	665.040
673.220	-58.842	665.081
673.260	-55.829	665.121
673.300	-49.865	665.161
673.340	-41.489	665.200
673.380	-31.567	665.241
673.420	-19.780	665.278
673.460	-6.855	665.321
673.500	5.915	665.363
673.540	18.764	665.400
673.580	31.092	665.439
673.620	42.388	665.483
673.660	51.751	665.521
673.700	59.263	665.562
673.740	63.855	665.603
673.780	66.431	665.642
673.820	66.136	665.681
673.860	63.273	665.722
673.900	57.480	665.760
673.940	49.807	665.801
673.980	39.902	665.840
674.020	28.003	665.881
674.060	15.336	665.923
674.100	2.272	665.962
674.140	-10.538	666.001
674.180	-22.853	666.043
674.220	-33.934	666.085
674.260	-43.722	666.126
674.300	-50.855	666.162
674.340	-55.908	666.203
674.380	-58.773	666.244
674.420	-58.746	666.282
674.460	-56.397	666.323
674.500	-51.913	666.361
674.540	-44.326	666.402
674.580	-35.296	666.443
674.620	-24.729	666.482
674.660	-13.581	666.522
674.700	-1.837	666.560
674.740	9.728	666.603
674.780	20.852	666.640
674.820	31.206	666.683
674.860	39.667	666.723
674.900	46.271	666.761
674.940	50.617	666.802
674.980	52.670	666.844
675.020	51.909	666.884
675.060	48.978	666.922
675.100	43.593	666.962
675.140	36.287	667.005
675.180	26.827	667.042
675.220	15.838	667.081
675.260	4.468	667.125
675.300	-7.035	667.161
675.340	-18.695	667.202
675.380	-29.743	667.243
675.420	-39.427	667.284
675.460	-47.652	667.321
675.500	-53.488	667.363
675.540	-57.292	667.404
675.580	-58.426	667.442
675.620	-56.984	667.482
675.660	-52.739	667.523
675.700	-46.107	667.562
675.740	-36.925	667.602
675.780	-26.597	667.645
675.820	-14.804	667.684
675.860	-2.069	667.723
675.900	10.700	667.763
675.940	23.417	667.804
675.980	35.415	667.844
676.020	45.948	667.883
676.060	54.461	667.920
676.100	60.890	667.963
676.140	64.752	668.003
