Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
806.340	-11.968	798.196
806.380	-32.775	798.236
806.420	-52.370	798.276
806.460	-69.729	798.319
806.500	-84.451	798.357
806.540	-95.688	798.395
806.580	-103.495	798.439
806.620	-107.253	798.476
806.660	-106.207	798.517
806.700	-101.639	798.554
806.740	-92.486	798.597
806.780	-79.263	798.638
806.820	-63.112	798.676
806.860	-43.925	798.718
806.900	-22.775	798.758
806.940	-0.462	798.798
806.980	20.595	798.837
807.020	40.831	798.877
807.060	59.117	798.918
807.100	74.703	798.957
807.140	86.513	798.998
807.180	94.018	799.033
807.220	97.514	799.079
807.260	96.104	799.117
807.300	90.318	799.157
807.340	81.000	799.199
807.380	68.440	799.237
807.420	53.055	799.280
807.460	35.566	799.315
807.500	16.890	799.357
807.540	-1.915	799.396
807.580	-20.659	799.436
807.620	-38.422	799.474
807.660	-54.499	799.516
807.700	-68.210	799.559
807.740	-78.899	799.597
807.780	-86.477	799.637
807.820	-90.338	799.679
807.860	-90.206	799.714
807.900	-86.325	799.757
807.940	-78.744	799.798
807.980	-67.430	799.840
808.020	-53.234	799.877
808.060	-36.263	799.915
808.100	-17.819	799.953
808.140	0.567	799.998
808.180	19.643	800.038
808.220	37.658	800.078
808.260	54.299	800.121
808.300	67.905	800.155
808.340	78.562	800.197
808.380	85.306	800.238
808.420	88.311	800.277
808.460	87.316	800.316
808.500	82.522	800.355
808.540	73.295	800.397
808.580	61.498	800.435
808.620	46.462	800.475
808.660	29.564	800.515
808.700	10.987	800.556
808.740	-7.362	800.598
808.780	-25.579	800.636
808.820	-42.522	800.676
808.860	-57.231	800.716
808.900	-69.131	800.753
808.940	-77.498	800.794
808.980	-82.492	800.835
809.020	-83.157	800.875
809.060	-80.239	800.916
809.100	-72.896	800.957
809.140	-62.229	800.995
809.180	-48.528	801.033
809.220	-32.786	801.077
809.260	-14.850	801.116
809.300	3.098	801.155
809.340	21.026	801.198
809.380	38.289	801.235
809.420	54.393	801.277
809.460	68.500	801.314
809.500	79.467	801.356
809.540	87.356	801.396
809.580	92.210	801.437
809.620	93.196	801.476
809.660	89.990	801.515
809.700	83.571	801.553
809.740	73.408	801.595
809.780	60.060	801.636
809.820	44.211	801.674
809.860	26.516	801.713
809.900	7.438	801.756
809.940	-12.001	801.796
809.980	-31.610	801.837
810.020	-49.459	801.874
810.060	-65.155	801.917
810.100	-78.061	801.957
810.140	-87.585	801.994
810.180	-93.122	802.034
810.220	-94.667	802.075
810.260	-91.679	802.118
810.300	-84.881	802.154
810.340	-73.909	802.195
810.380	-60.013	802.235
810.420	-43.232	802.271
810.460	-24.486	802.315
810.500	-4.677	802.352
810.540	15.259	802.395
810.580	35.274	802.434
810.620	53.929	802.475
810.660	69.569	802.512
810.700	82.184	802.548
810.740	91.637	802.593
810.780	96.546	802.634
810.820	98.066	802.672
810.860	95.087	802.719
810.900	88.215	802.756
810.940	77.920	802.800
810.980	64.492	802.835
811.020	47.570	802.876
811.060	29.645	802.916
811.100	10.941	802.956
811.140	-8.327	802.998
811.180	-27.698	803.035
811.220	-45.765	803.077
811.260	-61.689	803.116
811.300	-75.324	803.152
811.340	-85.978	803.197
811.380	-93.364	803.233
811.420	-96.722	803.275
811.460	-96.310	803.315
811.500	-91.611	803.356
811.540	-83.605	803.396
811.580	-72.210	803.434
811.620	-57.449	803.474
811.660	-40.833	803.516
811.700	-22.335	803.557
811.740	-2.533	803.593
811.780	16.690	803.636
811.820	35.342	803.676
811.860	51.741	803.715
811.900	65.583	803.755
811.940	76.724	803.796
811.980	83.664	803.833
812.020	86.780	803.876
812.060	86.058	803.916
812.100	81.573	803.955
812.140	73.140	803.997
812.180	61.418	804.036
812.220	47.261	804.073
812.260	31.148	804.115
812.300	13.677	804.154
812.340	-4.448	804.197
812.380	-22.104	804.237
812.420	-38.731	804.273
812.460	-53.003	804.316
812.500	-64.711	804.354
812.540	-72.911	804.394
812.580	-77.578	804.437
812.620	-78.718	804.477
812.660	-76.096	804.517
812.700	-69.423	804.555
812.740	-59.588	804.599
812.780	-47.123	804.637
812.820	-31.950	804.675
812.860	-15.080	804.718
812.900	2.582	804.759
812.940	20.638	804.795
812.980	38.235	804.837
813.020	54.595	804.874
813.060	68.573	804.918
813.100	80.178	804.957
813.140	88.315	804.995
813.180	93.111	805.033
813.220	93.532	805.076
813.260	90.458	805.115
813.300	83.531	805.157
813.340	72.792	805.202
813.380	58.515	805.236
813.420	41.302	805.277
813.460	22.399	805.318
813.500	2.563	805.359
813.540	-17.853	805.399
813.580	-37.261	805.437
813.620	-54.538	805.478
813.660	-69.895	805.518
813.700	-82.453	805.557
813.740	-91.426	805.596
813.780	-96.312	805.635
813.820	-96.991	805.676
813.860	-93.340	805.718
813.900	-85.534	805.760
813.940	-74.517	805.796
813.980	-60.737	805.837
814.020	-43.770	805.879
814.060	-25.700	805.915
814.100	-5.511	805.960
814.140	13.540	805.997
814.180	32.266	806.037
814.220	49.646	806.079
814.260	65.022	806.117
814.300	77.726	806.154
814.340	86.777	806.197
814.380	92.024	806.239
814.420	93.279	806.277
814.460	90.418	806.320
814.500	83.924	806.358
814.540	73.402	806.398
814.580	60.043	806.438
814.620	43.562	806.477
814.660	25.355	806.518
814.700	5.845	806.557
814.740	-14.465	806.597
814.780	-34.604	806.639
814.820	-53.240	806.677
814.860	-69.979	806.716
814.900	-83.655	806.761
814.940	-94.323	806.799
814.980	-101.141	806.839
815.020	-103.275	806.878
815.060	-101.007	806.918
815.100	-93.913	806.960
815.140	-83.042	806.999
815.180	-68.314	807.040
815.220	-50.470	807.075
815.260	-30.486	807.116
815.300	-9.296	807.160
815.340	12.155	807.198
815.380	32.101	807.241
815.420	50.951	807.278
815.460	67.568	807.315
815.500	80.792	807.359
815.540	90.440	807.396
815.580	96.311	807.438
815.620	98.646	807.477
815.660	97.405	807.520
815.700	92.160	807.560
815.740	84.072	807.596
815.780	72.562	807.641
815.820	58.570	807.677
815.860	42.314	807.718
815.900	25.312	807.758
815.940	7.627	807.797
815.980	-10.293	807.835
816.020	-27.300	807.876
816.060	-42.951	807.917
816.100	-56.115	807.960
816.140	-66.575	807.996
816.180	-73.329	808.038
816.220	-76.773	808.075
816.260	-76.444	808.114
816.300	-71.736	808.160
816.340	-63.707	808.197
816.380	-52.356	808.237
816.420	-38.623	808.277
816.460	-22.235	808.319
816.500	-4.759	808.357
816.540	12.869	808.394
816.580	29.636	808.435
816.620	45.793	808.475
816.660	59.826	808.517
816.700	71.151	808.554
816.740	79.055	808.598
816.780	83.855	808.637
816.820	84.353	808.676
816.860	80.999	808.715
816.900	73.514	808.759
816.940	62.689	808.797
816.980	48.562	808.836
817.020	32.155	808.875
817.060	14.120	808.916
817.100	-4.982	808.957
817.140	-24.432	808.996
817.180	-43.010	809.034
817.220	-59.971	809.076
817.260	-74.189	809.114
817.300	-85.066	809.154
817.340	-92.660	809.198
817.380	-97.067	809.235
817.420	-97.305	809.280
817.460	-94.114	809.319
817.500	-87.093	809.359
817.540	-76.806	809.397
817.580	-63.468	809.437
817.620	-47.487	809.475
817.660	-30.222	809.519
817.700	-11.562	809.558
817.740	7.142	809.598
817.780	25.734	809.637
817.820	42.992	809.679
817.860	58.053	809.716
817.900	70.084	809.758
817.940	79.460	809.796
817.980	84.650	809.837
818.020	86.633	809.877
818.060	84.514	809.917
818.100	78.452	809.956
818.140	68.605	809.997
818.180	55.422	810.038
818.220	39.261	810.074
818.260	21.505	810.118
818.300	2.625	810.157
818.340	-17.113	810.196
818.380	-35.832	810.237
818.420	-53.098	810.277
818.460	-67.943	810.318
818.500	-80.008	810.359
818.540	-88.379	810.397
818.580	-93.230	810.437
818.620	-93.493	810.474
818.660	-89.484	810.516
818.700	-81.424	810.554
818.740	-69.585	810.598
818.780	-54.955	810.635
818.820	-37.974	810.672
818.860	-18.712	810.714
818.900	1.410	810.754
818.940	21.273	810.799
818.980	41.447	810.837
819.020	59.500	810.877
819.060	75.311	810.918
819.100	87.969	810.959
819.140	97.681	810.995
819.180	103.238	811.035
819.220	104.790	811.076
819.260	102.366	811.115
819.300	95.888	811.155
819.340	85.824	811.199
819.380	72.602	811.238
819.420	56.606	811.276
819.460	38.536	811.314
819.500	18.940	811.358
819.540	-0.921	811.395
819.580	-21.011	811.433
819.620	-40.002	811.475
819.660	-56.858	811.515
819.700	-70.949	811.556
819.740	-82.025	811.595
819.780	-89.616	811.633
819.820	-93.196	811.676
819.860	-92.328	811.716
819.900	-87.288	811.757
819.940	-78.353	811.796
819.980	-65.675	811.833
820.020	-50.457	811.873
820.060	-33.294	811.917
820.100	-14.848	811.957
820.140	3.689	811.995
820.180	22.049	812.031
820.220	39.203	812.074
820.260	54.382	812.118
820.300	66.812	812.151
820.340	76.339	812.194
820.380	82.313	812.232
820.420	84.305	812.276
820.460	82.597	812.316
820.500	77.120	812.355
820.540	68.089	812.395
820.580	56.453	812.434
820.620	42.131	812.475
820.660	25.954	812.512
820.700	8.683	812.554
820.740	-8.936	812.591
820.780	-26.089	812.635
820.820	-41.216	812.674
820.860	-55.373	812.714
820.900	-66.906	812.756
820.940	-75.517	812.795
820.980	-80.771	812.833
821.020	-82.597	812.871
821.060	-80.532	812.913
821.100	-74.975	812.954
821.140	-66.493	812.993
821.180	-54.149	813.035
821.220	-39.841	813.074
821.260	-22.957	813.115
821.300	-5.009	813.154
821.340	13.729	813.195
821.380	31.589	813.237
821.420	49.016	813.275
821.460	64.557	813.314
821.500	77.334	813.354
821.540	86.479	813.394
821.580	92.063	813.431
821.620	93.184	813.471
821.660	90.731	813.518
821.700	83.882	813.554
821.740	73.625	813.594
821.780	60.527	813.634
821.820	44.254	813.674
821.860	26.419	813.714
821.900	7.146	813.752
821.940	-12.055	813.792
821.980	-30.290	813.834
822.020	-46.724	813.875
822.060	-61.475	813.914
822.100	-72.910	813.953
822.140	-81.496	813.993
822.180	-86.575	814.033
822.220	-87.230	814.072
822.260	-84.345	814.116
822.300	-77.873	814.153
822.340	-68.220	814.194
822.380	-55.119	814.232
822.420	-39.589	814.271
822.460	-21.832	814.311
822.500	-3.015	814.354
822.540	15.965	814.391
822.580	34.731	814.435
822.620	52.569	814.473
822.660	68.343	814.514
822.700	81.559	814.555
822.740	91.565	814.593
822.780	97.656	814.635
822.820	99.989	814.672
822.860	98.150	814.716
822.900	92.737	814.753
822.940	82.539	814.792
822.980	69.689	814.832
823.020	53.618	814.872
823.060	35.013	814.913
823.100	15.079	814.951
823.140	-5.134	814.992
823.180	-25.740	815.032
823.220	-45.389	815.073
823.260	-63.301	815.113
823.300	-78.168	815.150
823.340	-89.465	815.195
823.380	-97.212	815.233
823.420	-100.525	815.270
823.460	-99.355	815.307
823.500	-94.290	815.353
823.540	-85.124	815.392
823.580	-72.911	815.432
823.620	-57.831	815.471
823.660	-40.441	815.513
823.700	-21.721	815.552
823.740	-3.303	815.593
823.780	15.121	815.634
823.820	32.382	815.669
823.860	47.891	815.712
823.900	60.986	815.751
823.940	70.654	815.793
823.980	77.511	815.834
824.020	80.935	815.871
824.060	81.429	815.910
824.100	78.138	815.953
824.140	71.693	815.993
824.180	62.045	816.031
824.220	49.858	816.071
824.260	34.542	816.115
824.300	18.423	816.153
824.340	0.886	816.192
824.380	-17.505	816.232
824.420	-35.101	816.274
824.460	-50.712	816.313
824.500	-64.149	816.355
824.540	-74.335	816.392
824.580	-81.420	816.433
824.620	-84.808	816.471
824.660	-83.769	816.513
824.700	-79.420	816.552
824.740	-70.984	816.593
824.780	-59.381	816.635
824.820	-44.845	816.673
824.860	-28.427	816.714
824.900	-10.694	816.752
824.940	7.086	816.792
824.980	24.690	816.833
825.020	41.348	816.874
825.060	56.117	816.912
825.100	67.820	816.952
825.140	76.643	816.992
825.180	82.248	817.035
825.220	83.759	817.075
825.260	81.529	817.111
825.300	75.943	817.153
825.340	66.615	817.195
825.380	54.525	817.234
825.420	39.708	817.273
825.460	23.666	817.313
825.500	6.408	817.353
825.540	-10.936	817.395
825.580	-28.301	817.433
825.620	-44.067	817.475
825.660	-57.672	817.512
825.700	-68.835	817.554
825.740	-77.080	817.595
825.780	-82.139	817.634
825.820	-83.419	817.672
825.860	-81.318	817.713
825.900	-76.043	817.752
825.940	-67.344	817.797
825.980	-55.980	817.837
826.020	-41.408	817.875
826.060	-25.197	817.914
826.100	-7.823	817.955
826.140	10.125	817.994
826.180	28.135	818.036
826.220	44.866	818.076
826.260	59.797	818.116
826.300	72.010	818.156
826.340	80.911	818.195
826.380	86.232	818.236
826.420	87.514	818.276
826.460	84.627	818.315
826.500	78.150	818.356
826.540	68.218	818.392
826.580	54.513	818.438
826.620	39.040	818.478
826.660	21.610	818.516
826.700	3.294	818.554
826.740	-15.553	818.595
826.780	-34.041	818.635
826.820	-51.326	818.677
826.860	-65.787	818.716
826.900	-77.491	818.759
826.940	-86.074	818.797
826.980	-90.670	818.834
827.020	-91.115	818.876
827.060	-87.977	818.918
827.100	-80.998	818.958
827.140	-71.254	818.999
827.180	-57.484	819.039
827.220	-42.188	819.075
827.260	-24.343	819.116
827.300	-5.968	819.156
827.340	13.387	819.197
827.380	31.732	819.239
827.420	49.346	819.275
827.460	64.606	819.314
827.500	77.980	819.360
827.540	87.900	819.398
827.580	94.202	819.438
827.620	96.671	819.475
827.660	95.711	819.516
827.700	90.425	819.557
827.740	81.113	819.597
827.780	68.596	819.636
827.820	53.746	819.677
827.860	35.411	819.715
827.900	16.449	819.755
827.940	-3.050	819.798
827.980	-22.556	819.837
828.020	-39.899	819.875
828.060	-55.979	819.917
828.100	-69.032	819.960
828.140	-78.891	819.997
828.180	-84.378	820.041
828.220	-86.247	820.078
828.260	-84.133	820.117
828.300	-78.327	820.157
828.340	-69.305	820.194
828.380	-57.541	820.239
828.420	-42.884	820.276
828.460	-26.749	820.316
828.500	-8.720	820.357
828.540	8.888	820.396
828.580	26.340	820.439
828.620	42.690	820.477
828.660	57.624	820.515
828.700	69.840	820.559
828.740	79.240	820.597
828.780	84.900	820.636
828.820	87.264	820.678
828.860	85.544	820.717
828.900	80.368	820.753
828.940	71.717	820.795
828.980	60.126	820.833
829.020	45.772	820.872
829.060	30.010	820.916
829.100	12.250	820.954
829.140	-5.270	820.996
829.180	-21.652	821.037
829.220	-37.695	821.075
829.260	-51.317	821.116
829.300	-62.568	821.155
829.340	-70.843	821.195
829.380	-75.037	821.236
829.420	-76.236	821.276
829.460	-73.131	821.312
829.500	-66.976	821.358
829.540	-57.477	821.395
829.580	-45.009	821.434
829.620	-30.243	821.474
829.660	-13.332	821.518
829.700	4.382	821.554
829.740	21.212	821.594
829.780	38.145	821.634
829.820	53.494	821.676
829.860	66.947	821.714
829.900	77.150	821.755
829.940	83.961	821.796
829.980	86.838	821.835
830.020	85.845	821.877
830.060	80.973	821.917
830.100	71.942	821.957
830.140	60.049	821.994
830.180	45.435	822.036
830.220	28.904	822.076
830.260	10.838	822.116
830.300	-7.777	822.155
830.340	-25.997	822.194
830.380	-43.386	822.233
830.420	-59.413	822.272
830.460	-73.035	822.314
830.500	-83.754	822.356
830.540	-91.310	822.396
830.580	-95.810	822.436
830.620	-96.489	822.475
830.660	-93.154	822.515
830.700	-86.562	822.553
830.740	-76.778	822.595
830.780	-63.950	822.634
830.820	-48.504	822.674
830.860	-30.596	822.718
830.900	-11.609	822.756
830.940	7.646	822.795
830.980	26.247	822.834
831.020	44.123	822.874
831.060	59.792	822.913
831.100	72.761	822.953
831.140	82.421	822.995
831.180	88.598	823.035
831.220	90.954	823.073
831.260	89.101	823.113
831.300	83.475	823.153
831.340	73.579	823.194
831.380	60.776	823.235
831.420	44.691	823.277
831.460	27.087	823.313
831.500	8.243	823.356
831.540	-10.823	823.394
831.580	-29.675	823.435
831.620	-46.704	823.473
831.660	-61.594	823.514
831.700	-73.098	823.556
831.740	-81.276	823.596
831.780	-85.485	823.636
831.820	-85.010	823.676
831.860	-81.444	823.713
831.900	-74.395	823.755
831.940	-64.016	823.799
831.980	-50.556	823.837
832.020	-35.158	823.873
832.060	-17.996	823.915
832.100	-0.072	823.957
832.140	17.702	823.993
832.180	35.204	824.033
832.220	51.742	824.074
832.260	66.210	824.118
832.300	78.011	824.155
832.340	87.020	824.196
832.380	92.577	824.231
832.420	94.235	824.271
832.460	92.221	824.314
832.500	87.059	824.355
832.540	78.211	824.396
832.580	66.293	824.436
832.620	52.416	824.475
832.660	35.646	824.517
832.700	18.313	824.552
832.740	-0.244	824.594
832.780	-18.421	824.634
832.820	-34.942	824.673
832.860	-49.967	824.714
832.900	-61.785	824.756
832.940	-71.147	824.798
832.980	-77.046	824.834
833.020	-79.626	824.875
833.060	-77.963	824.915
833.100	-72.924	824.956
833.140	-64.628	824.997
833.180	-53.275	825.035
833.220	-39.928	825.074
833.260	-24.745	825.114
833.300	-8.724	825.152
833.340	7.135	825.194
833.380	22.721	825.237
833.420	37.226	825.275
833.460	49.790	825.315
833.500	59.400	825.355
833.540	66.385	825.393
833.580	70.078	825.434
833.620	70.193	825.474
833.660	66.884	825.513
833.700	60.061	825.554
833.740	50.583	825.596
833.780	38.181	825.638
833.820	24.396	825.675
833.860	8.559	825.715
833.900	-7.118	825.752
833.940	-23.318	825.796
833.980	-39.115	825.834
834.020	-53.396	825.875
834.060	-65.826	825.917
834.100	-75.639	825.958
834.140	-82.615	825.997
834.180	-85.844	826.038
834.220	-86.123	826.077
834.260	-81.998	826.116
834.300	-75.093	826.156
834.340	-64.283	826.199
834.380	-50.732	826.236
834.420	-34.952	826.277
834.460	-17.404	826.320
834.500	1.283	826.358
834.540	19.798	826.396
834.580	37.856	826.435
834.620	53.449	826.478
834.660	66.943	826.517
834.700	77.494	826.559
834.740	85.137	826.599
834.780	88.523	826.639
834.820	88.527	826.676
834.860	84.867	826.717
834.900	78.074	826.756
834.940	67.816	826.798
834.980	55.216	826.835
835.020	40.512	826.876
835.060	24.118	826.915
835.100	6.934	826.959
835.140	-9.971	826.995
835.180	-26.647	827.036
835.220	-41.690	827.078
835.260	-54.508	827.115
835.300	-65.017	827.152
835.340	-72.344	827.196
835.380	-76.013	827.237
835.420	-75.547	827.275
835.460	-71.795	827.314
835.500	-64.436	827.355
835.540	-53.765	827.396
835.580	-40.793	827.435
835.620	-25.329	827.479
835.660	-9.010	827.516
835.700	8.756	827.556
835.740	26.478	827.594
835.780	43.938	827.636
835.820	59.446	827.674
835.860	73.379	827.717
835.900	83.956	827.754
835.940	91.493	827.796
835.980	95.506	827.837
836.020	95.128	827.876
836.060	91.238	827.915
836.100	82.759	827.955
836.140	70.630	827.992
836.180	55.745	828.037
836.220	38.139	828.076
836.260	18.888	828.118
836.300	-0.982	828.157
836.340	-20.967	828.196
836.380	-39.824	828.236
836.420	-56.393	828.276
836.460	-71.414	828.316
836.500	-82.943	828.357
836.540	-91.290	828.394
836.580	-95.678	828.435
836.620	-96.366	828.474
836.660	-93.454	828.516
836.700	-87.141	828.556
836.740	-77.241	828.597
836.780	-65.067	828.638
836.820	-50.265	828.678
836.860	-33.616	828.717
836.900	-16.243	828.754
836.940	0.832	828.791
836.980	17.135	828.836
837.020	32.567	828.878
837.060	46.508	828.916
837.100	57.781	828.957
837.140	66.420	828.995
837.180	71.524	829.038
837.220	73.645	829.077
837.260	71.725	829.115
837.300	66.957	829.153
837.340	58.542	829.194
837.380	47.707	829.237
837.420	34.152	829.275
837.460	18.688	829.318
837.500	2.643	829.353
837.540	-13.652	829.393
837.580	-29.666	829.435
837.620	-44.372	829.478
837.660	-57.184	829.517
837.700	-67.476	829.555
837.740	-74.681	829.595
837.780	-78.531	829.637
837.820	-78.801	829.675
837.860	-75.557	829.713
837.900	-68.617	829.755
837.940	-58.495	829.795
837.980	-45.666	829.836
838.020	-30.143	829.876
838.060	-12.591	829.916
838.100	5.351	829.952
838.140	23.394	829.992
838.180	40.544	830.034
838.220	56.427	830.075
